BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
1,12000,500,1,"Madurdaha, Hussainpur",1,2,Bachelors/Family,1
2,12000,550,2,Salt Lake City Sector 5,1,1,Bachelors/Family,1
2,12000,800,1,Dum Dum,1,1,Bachelors/Family,1
2,9000,1000,1,Airport Area Behala,1,2,Bachelors/Family,2
1,5000,400,2,Sonarpur,1,2,Bachelors,1
1,6000,300,2,"Picnic Garden, E M Bypass",1,1,Bachelors/Family,1
2,5500,450,2,Bisharpara,1,1,Bachelors/Family,1
2,5500,450,2,Bisharpara,1,1,Bachelors/Family,1
2,8500,1100,2,Nayabad,1,1,Bachelors/Family,2
1,5000,450,1,"Ananda Pally, Jadavpur",1,1,Bachelors/Family,1
2,23000,1100,2,Salt Lake City Sector 2,1,1,Bachelors,2
2,5500,650,2,Behala,1,1,Bachelors/Family,1
2,8500,780,2,Airport Area,1,1,Bachelors,1
3,22000,1100,1,Salt Lake City Sector 2,1,2,Bachelors/Family,2
1,5500,800,1,Barrackpore,1,1,Bachelors/Family,1
1,7000,500,1,Ranikuthi Telephone Exchange,1,2,Bachelors/Family,2
1,5000,400,2,Hooghly-Chinsurah,1,1,Bachelors,1
1,5000,450,2,"Bansdroni Mauza, Krishnanagar",1,1,Bachelors/Family,1
2,6500,550,1,Kaikhali,1,1,Bachelors/Family,1
2,8000,600,2,700051,1,1,Bachelors/Family,1
1,5500,200,1,Jodhpur Park,1,1,Bachelors/Family,1
2,6000,500,2,Purba Sinthi Area,1,2,Bachelors/Family,1
1,5500,450,2,Kadam Tala,1,1,Bachelors,1
2,10000,1050,1,Baidyabati,1,1,Bachelors/Family,2
3,10000,1000,2,Bansdroni,1,1,Bachelors,2
2,10000,1200,1,Sodepur,1,2,Bachelors/Family,2
3,12000,1100,1,Jagacha,1,2,Family,2
1,5200,220,1,New Town,1,1,Bachelors/Family,1
1,4000,350,1,Behala,1,1,Bachelors/Family,1
3,30000,1100,2,FC Block,1,1,Bachelors,1
2,5146,800,1,Sodepur,1,1,Bachelors/Family,1
2,12000,950,1,"Satgachi, South Dum Dum",1,1,Bachelors/Family,1
3,7000,1200,1,Hooghly-Chinsurah,1,1,Bachelors/Family,1
2,8500,700,1,Behala,1,2,Bachelors/Family,1
1,7000,500,1,"AH Block, Salt Lake",1,1,Bachelors/Family,1
2,9500,570,1,"Dhakuria -South East, Dhakuria",1,1,Bachelors/Family,1
2,8000,650,1,Baghajatin,1,1,Bachelors/Family,1
3,15000,1200,1,Tollygunge,1,1,Bachelors/Family,3
2,12500,1250,1,Rajarhat,1,2,Bachelors/Family,2
3,34000,120,1,CA 150 sector 1 saltlake,1,2,Bachelors/Family,2
3,14000,950,2,Kaikhali,1,2,Bachelors/Family,2
1,9500,600,2,Salt Lake City Sector 5,1,1,Bachelors/Family,1
2,7000,750,1,Baughati,1,1,Bachelors/Family,1
3,20000,1200,1,Bansdroni,1,1,Bachelors/Family,2
1,6500,400,2,Salt Lake City Sector 5,1,2,Bachelors/Family,1
1,7500,600,2,Garfa,1,2,Bachelors/Family,1
2,6500,700,1,Dum Dum,1,1,Bachelors/Family,1
2,9500,850,1,Baguiati,1,2,Bachelors/Family,1
1,1800,500,1,Shyam Bazar,1,2,Bachelors/Family,1
2,7500,650,2,Baghajatin,1,1,Bachelors/Family,1
2,10000,800,1,Bansdroni,1,2,Bachelors/Family,2
3,15000,830,1,Dum Dum,1,1,Bachelors/Family,2
2,7000,600,1,Keshtopur,1,1,Bachelors,1
2,6000,800,1,"Chandannagar, Hooghly-Chinsurah",1,1,Bachelors/Family,1
2,14000,1200,1,"Sakuntala Park, Behala",1,2,Family,2
2,22000,1000,1,Jheel Road,1,2,Bachelors/Family,2
2,18000,750,2,Salt Lake City Sector 1,1,1,Bachelors/Family,2
2,10000,800,2,Garia,1,1,Bachelors,2
2,6000,1200,1,Madhyam Gram,1,1,Bachelors/Family,2
2,10000,750,2,"Kumarpara, Narendrapur",1,1,Bachelors/Family,1
3,10000,1500,1,Santoshpur,1,2,Bachelors/Family,2
1,5000,300,1,"Noapara, Addarsha Pally",1,1,Bachelors/Family,1
3,10000,800,2,"Arobindo Pally, Paschim Putiary",1,1,Bachelors,1
2,7000,450,1,Dum Dum,1,1,Bachelors/Family,2
4,10000,1200,1,Naihati,1,2,Bachelors/Family,2
2,6000,500,1,Howrah,1,2,Bachelors/Family,2
2,18000,900,2,Garia,1,2,Bachelors/Family,2
2,8000,460,2,Majarhati,1,1,Bachelors,1
2,8000,530,1,Baghajatin,1,2,Family,1
2,13000,650,2,Lake Gardens,1,2,Bachelors/Family,2
2,20000,700,2,Salt Lake City Sector 2,1,2,Bachelors,2
2,6000,400,1,"Baishnabghata Patuli Township, Patuli",1,1,Bachelors/Family,1
2,12000,1000,1,"Picnic Garden, Tiljala",1,1,Bachelors/Family,2
1,10000,400,2,"New Garia, Garia",1,2,Bachelors,1
2,14000,700,2,Santoshpur,1,1,Bachelors,2
2,10000,850,2,Baranagar,1,2,Bachelors,2
2,10500,558,2,Tollygunge,1,1,Bachelors/Family,2
2,6000,800,1,Thakurpukur,1,1,Bachelors/Family,1
2,12000,900,2,"Bansdroni Mauza, Krishnanagar",1,1,Bachelors/Family,2
3,14000,1600,1,Ramrajatala,1,2,Bachelors/Family,2
1,3700,150,2,Lake Gardens,1,1,Bachelors,1
3,40000,1600,2,Salt Lake City Sector 2,1,1,Bachelors,2
3,25000,1000,1,Rash Behari Avenue Connector,1,1,Bachelors/Family,1
1,2200,700,1,Baranagar,1,1,Bachelors/Family,1
1,3300,175,1,New Town,1,1,Bachelors/Family,1
1,5000,450,1,"Siriti, Tollygunge",1,2,Bachelors/Family,1
3,60000,1700,2,Salt Lake City,1,2,Bachelors,3
2,6000,425,2,Nimta,1,1,Bachelors/Family,1
3,7000,900,1,"Michael Nagar, New Barrakpur",1,2,Bachelors/Family,3
1,5000,400,2,Keshtopur,1,1,Bachelors/Family,1
2,11000,600,1,Beliaghata,1,1,Bachelors/Family,1
2,10000,721,1,Belgharia Nimta,1,2,Bachelors/Family,2
3,22000,1150,2,Salt Lake City Sector 2,1,1,Bachelors/Family,2
3,65000,2210,2,"Vedic Village, Rajarhat",1,1,Bachelors/Family,3
2,7500,675,1,Dum Dum,1,1,Bachelors/Family,1
2,45000,1320,1,Ballygunge,1,2,Bachelors/Family,2
1,5000,250,2,Salt Lake City Sector 5,1,1,Bachelors/Family,1
2,12000,720,1,Shyam Bazar,1,1,Bachelors,2
3,18000,850,2,"Sangati Colony, Netaji Nagar",1,2,Bachelors/Family,3
2,25000,1050,2,"Sahapur, New Alipore",1,1,Bachelors/Family,2
1,25000,320,1,"Shaheen Apartment, Andheri West",2,2,Bachelors/Family,1
2,70000,750,2,Santacruz West,2,2,Bachelors/Family,2
1,45000,450,2,"Rose Queen, Old Khar",2,2,Bachelors/Family,1
3,75000,1100,2,"Sabari Palm View, Chembur",2,1,Family,3
1,14000,640,1,Mira Road,2,2,Bachelors/Family,1
1,60000,650,1,"Siddhivinayak, Bandra West",2,1,Bachelors,1
2,160000,800,2,parivar safalya chs,2,1,Bachelors/Family,2
4,300000,1600,2,"Trump Tower, Worli",2,2,Bachelors/Family,5
1,22000,460,1,Sion,2,1,Bachelors/Family,1
4,130000,1650,2,"Ajmera Bhakti Park, Bhakti Park",2,2,Bachelors/Family,4
1,33000,480,2,Sion Hospital Colony,2,2,Bachelors,2
1,32000,500,2,Sion,2,2,Bachelors,2
1,30000,490,2,"Sion East, Sion",2,2,Bachelors,2
1,49000,620,1,"Sai Palace Apartment, Vile Parle West",2,2,Bachelors/Family,1
2,28000,518,2,Bhandup West,2,2,Bachelors/Family,2
2,33500,700,2,"Yogi Hills, Mulund West",2,2,Bachelors/Family,2
2,85000,777,2,"Hiranandani Castle Rock, Powai",2,2,Bachelors/Family,2
2,35000,650,2,Charkop,2,1,Family,2
3,270000,1800,2,Bandra West,2,2,Bachelors/Family,4
1,21000,425,2,"Godrej Tranquil, Kandivali East",2,1,Bachelors/Family,2
2,150000,890,2,Cuffe Parade,2,1,Bachelors,2
1,22000,270,1,Mahim West,2,1,Bachelors/Family,1
2,100000,850,2,Prabhadevi,2,2,Bachelors,2
2,60000,888,2,"Shapoorji Pallonji Vicinia, Chandivali",2,2,Bachelors/Family,2
2,8000,650,2,"Nakoda Heights, Nalasopara",2,2,Family,2
1,20000,275,2,Worli,2,1,Bachelors,1
2,20000,700,2,"Man Opus, Kashimira",2,2,Family,2
1,25000,375,1,Lal Baug,2,1,Bachelors/Family,1
1,14000,424,1,Malad East,2,2,Bachelors/Family,1
1,19411,400,1,Goregaon West,2,2,Bachelors/Family,2
1,23000,450,2,"Dheeraj Hill View Tower, Thakur Village, Kandivali East",2,2,Bachelors/Family,1
4,190000,2079,2,"Bombay Dyeing Two ICC, Dadar East",2,2,Bachelors/Family,5
2,32000,586,1,"Everard Nagar Co Operative Housing Society, Sion East",2,2,Bachelors/Family,1
2,68000,610,2,shivsagar,2,2,Bachelors/Family,2
1,30000,488,2,"Kyraa Ariso Apartment, Chembur",2,2,Bachelors/Family,2
3,110000,1200,2,"Lodha Azzuro , Parel",2,2,Bachelors/Family,3
2,44000,722,2,"Sheth Montana, Mulund West",2,2,Bachelors/Family,2
1,20000,450,2,"Gokul Regency Apartment, Thakur Complex",2,1,Bachelors/Family,1
1,25000,500,1,Ghatkopar West,2,2,Bachelors/Family,2
2,40000,680,2,"NG Royal Park, Kanjurmarg East",2,2,Bachelors,2
2,43000,1150,2,"Montana Giona, Moti Nagar",2,1,Bachelors/Family,2
2,44000,830,2,"Sapphire Heights, Lokhandwala Twp",2,2,Bachelors,2
1,75000,550,2,Bandra West,2,2,Bachelors/Family,1
1,32000,470,2,Central Area,2,2,Family,2
1,16000,410,2,Mira Bhayandar,2,2,Family,2
2,65000,710,2,"Ajmera Bhakti Park, Bhakti Park",2,2,Bachelors/Family,2
2,45000,750,2,"Ajmera Bhakti Park, Bhakti Park",2,2,Bachelors/Family,2
2,57000,800,2,Chembur,2,1,Bachelors/Family,2
1,27000,435,2,Film City Road,2,1,Bachelors/Family,2
1,57000,500,2,"Lodha New Cuffe Parade, Wadala",2,2,Bachelors/Family,1
2,55000,800,2,"Evershine Grandeur, Mindspace",2,2,Bachelors/Family,2
1,40000,540,2,Vile Parle East,2,2,Family,2
2,95000,1050,2,"Lodha New Cuffe Parade, Wadala East",2,1,Bachelors/Family,2
2,85000,700,2,"Lodha New Cuffe Parade, Wadala",2,2,Bachelors/Family,2
4,300000,1600,2,"Trump Tower, Worli",2,2,Bachelors/Family,4
2,80000,600,2,Breach Candy,2,2,Bachelors/Family,1
1,13000,300,1,Malad West,2,1,Bachelors/Family,2
1,28000,550,2,"Ambika Siddhi Apartment, Ghatkopar",2,1,Bachelors,2
3,89000,932,2,Powai,2,2,Bachelors/Family,3
1,28000,450,2,Dina Bama Estate,2,1,Bachelors/Family,2
2,13000,600,2,Mira Road,2,1,Bachelors/Family,2
1,24000,424,2,"Sethia Kalpavruksh Heights, Irani Wada",2,1,Bachelors/Family,2
2,38000,560,2,Andheri East,2,2,Bachelors,2
1,32000,450,2,Goregaon West,2,1,Bachelors,2
4,350000,3000,2,"Lodha World Crest, Lower Parel",2,2,Bachelors/Family,5
1,40000,600,2,Lokhandwala Complex,2,2,Family,2
3,150000,1400,2,darshan ricco Tower,2,2,Bachelors,3
2,45000,630,2,Kanjurmarg West,2,1,Bachelors,2
3,170000,1400,2,Khar West,2,1,Bachelors/Family,3
1,30000,320,1,Worli,2,2,Family,1
2,210000,1000,2,Bandra West,2,1,Bachelors,2
3,75000,1150,2,"Kanakia Levels, Malad East",2,1,Bachelors/Family,3
2,47000,751,2,"Kalpataru Towers, Akurli Nagar",2,2,Family,2
2,14000,570,2,"Kailash Tower, Nalasopara",2,2,Family,2
2,55000,696,2,Chandivali,2,2,Bachelors/Family,2
4,120000,1600,2,"Anant Bhoomi, Mahavir Nagar",2,1,Family,4
3,300000,2500,2,"India Bulls Sky Forest, Lower Parel",2,2,Bachelors,3
3,70000,1150,2,"Kanakia Levels, Malad East",2,1,Bachelors/Family,3
3,150000,1500,2,"Almeida Park, Turner Road",2,2,Bachelors/Family,4
3,62000,950,2,Bhakti Park,2,2,Bachelors/Family,3
2,42000,750,2,"RNA ROYALE PARK, Kandivali West",2,1,Bachelors,2
2,130000,715,2,Bandra West,2,2,Bachelors/Family,2
3,170000,1337,2,"Oberoi Splendor Grande, Agarkar Chowk",2,2,Bachelors/Family,3
3,20000,737,2,"Ekta Parksville, Virar West",2,2,Bachelors,3
2,41000,750,2,"RNA ROYALE PARK, Kandivali West",2,1,Bachelors,2
2,65000,760,2,Prabhadevi,2,2,Bachelors/Family,2
2,50000,750,2,"Green Park Apartment, Millat Nagar",2,2,Bachelors/Family,2
2,85000,650,2,Breach Candy,2,2,Bachelors,2
2,50000,1000,1,Ghatkopar East,2,2,Bachelors/Family,2
1,30000,570,2,Kurla West,2,1,Bachelors/Family,1
2,120000,900,2,"Beach Towers, Prabhadevi",2,2,Family,2
2,60000,760,2,"Kolte Patil Jai Vijay, New Airport Colony",2,1,Family,2
3,110000,1500,2,"Lodha New Cuffe Parade, Bhakti Park",2,1,Bachelors/Family,4
3,84500,1150,2,Chembur East,2,1,Family,3
3,80000,1100,2,"HDIL Metropolis, 4 Bunglows",2,2,Family,3
3,50000,1000,2,"Heena Gaurav Jewels, Gokuldham",2,2,Bachelors/Family,3
2,40000,720,2,shabri shan,2,1,Bachelors,2
1,34000,365,2,Malad East,2,2,Family,1
4,220000,2000,2,Juhu Tara,2,2,Bachelors/Family,4
1,25000,400,2,"Mindspace, Mindspace",2,1,Bachelors/Family,1
3,150000,1330,2,"Oberoi Esquire, Goregaon East",2,2,Bachelors/Family,4
3,85000,850,2,"Oberoi Woods, Goregaon East",2,2,Family,3
4,180000,2000,2,"Vertical Bliss, Bandra West",2,2,Bachelors/Family,5
2,40000,700,2,Sher E Punjab Society,2,2,Bachelors/Family,2
2,50000,900,2,Oshiwara,2,2,Bachelors,2
2,38000,650,2,"Nirmal Lifestyle, LBS Marg",2,2,Family,2
4,310000,2600,2,Lokhandwala Complex,2,1,Family,4
2,50000,680,2,Chembur,2,1,Bachelors/Family,2
3,65000,950,2,Tilak Nagar - Harbour Line,2,2,Bachelors/Family,3
4,210000,1783,2,GREEN PARK,2,2,Bachelors/Family,3
3,150000,1330,2,Lodha Ajuro tower lalbag,2,1,Bachelors/Family,3
1,32000,565,1,"Lake Bloom, Powai",2,1,Bachelors/Family,2
1,26000,450,2,Kalina,2,1,Bachelors/Family,1
2,60000,710,2,"Bhakti Park, Bhakti Park",2,2,Bachelors/Family,2
3,190000,1514,2,"Bombay Dyeing Two ICC, Dadar East",2,2,Bachelors/Family,4
3,100000,1080,2,Santacruz West,2,1,Bachelors/Family,3
2,35000,700,2,"MUKTA MAHEK, Thakur Complex",2,1,Family,2
3,68000,890,2,"Kanakia Rainforest, Marol",2,1,Bachelors/Family,2
3,150000,1250,2,Bandra West,2,2,Bachelors/Family,3
1,18000,300,1,Vile Parle West,2,2,Bachelors/Family,1
2,55000,720,2,"Dheeraj Swapna Apartment, Pali Hill",2,1,Bachelors/Family,2
3,65000,825,2,Lokhandwala Complex,2,2,Family,3
2,80000,500,2,Vile Parle East,2,2,Bachelors/Family,2
2,53000,750,2,"Lake Florence, Powai",2,2,Bachelors/Family,2
2,80000,750,2,Bandra West,2,2,Bachelors/Family,2
1,18000,360,2,"Anita, Lokhandwala Twp",2,2,Bachelors/Family,1
4,250000,1545,2,"Trump Tower, Worli",2,2,Family,5
1,17500,400,2,Evershine Nagar,2,1,Bachelors/Family,1
3,43000,750,2,Mahavir Nagar,2,1,Family,2
1,13500,432,2,"Hiral Greens, Mira Road East",2,1,Family,2
2,18000,780,2,"Man Opus, Mira Road",2,1,Family,2
2,75000,695,2,Bandra West,2,2,Bachelors/Family,1
1,18000,375,2,"Prasanna Vastu Chs, Jankalyan Nagar",2,1,Bachelors/Family,1
3,160000,1095,2,"Lodha The Park, Worli",2,2,Bachelors/Family,3
1,32000,475,2,Shri Swami Samarth Nagar,2,2,Family,2
2,55000,790,2,"Vijaya Heritage, Chembur",2,1,Bachelors/Family,2
2,47000,661,2,"Runwal Forests, Kanjurmarg West",2,2,Bachelors/Family,2
2,35000,700,2,"Evershine Millenium Paradise, Thakur Village, Kandivali East",2,2,Bachelors/Family,2
1,15000,420,2,Dahisar East,2,2,Family,1
2,50000,750,2,D.N. Nagar,2,1,Bachelors/Family,2
2,25500,950,1,Dhanukar Wadi,2,2,Bachelors/Family,3
3,55000,1350,2,"Ekta Meadows, Borivali East",2,2,Bachelors/Family,3
1,25000,330,1,Mazgaon,2,2,Family,1
2,50000,750,2,"Safal Saraswati, Chembur",2,1,Bachelors/Family,2
2,65000,925,2,"MJ Shah Centrio, Chembur",2,2,Bachelors/Family,3
3,50000,1150,2,"Benzer Tower, Thakur Complex",2,2,Family,3
3,65000,1105,2,"Hillcrest, Chakala MIDC",2,1,Bachelors/Family,3
3,160000,1050,2,Khar,2,2,Bachelors,3
1,25000,410,2,Friends Colony,2,2,Bachelors,1
1,32000,460,2,Chembur,2,1,Bachelors/Family,2
1,21000,600,1,Reay road east,2,2,Bachelors/Family,1
1,20000,570,1,"Leo Ratnakar, Mahavir Nagar",2,2,Bachelors/Family,2
2,55000,720,2,Chembur East,2,2,Bachelors/Family,2
1,32000,500,2,Chirag Nagar,2,2,Bachelors,2
4,150000,1460,2,"Insignia, Bandra East",2,2,Bachelors/Family,4
1,30000,415,2,"Ekta Meadows, Borivali East",2,1,Bachelors,2
3,150000,1400,2,Bandra West,2,2,Bachelors/Family,3
1,27000,270,2,Mumbai Central,2,1,Bachelors/Family,1
2,47000,585,2,Gokuldham,2,2,Bachelors/Family,2
4,150000,1755,2,"Ekta Legranz, Chembur",2,1,Family,4
1,27000,550,2,Borivali West,2,2,Family,2
3,160000,1300,2,"Lodha Primero, Mahalakshmi",2,2,Bachelors/Family,4
2,100000,1200,1,Mount Mary,2,2,Bachelors/Family,2
2,45002,600,2,"Raheja Vista, Powai",2,2,Bachelors/Family,2
2,48000,700,2,"Sundew CHS, Chandivali",2,2,Bachelors/Family,2
1,18000,385,2,"Garden View Apartment, Aarey Milk Colony",2,1,Bachelors/Family,1
1,7500,500,2,Suram Park Society,2,2,Bachelors,1
2,50000,850,2,Film City,2,2,Bachelors/Family,2
3,55000,900,2,Chikuwadi,2,2,Family,2
1,26000,400,2,"Dheeraj Kiran CHS Walad West, Sunder Nagar",2,1,Bachelors/Family,1
2,17000,600,2,"DB Ozone, Mira Road",2,1,Bachelors,2
2,40000,750,2,"Vasant Marvel, Magathane",2,2,Family,2
2,43000,628,2,Andheri East,2,1,Bachelors/Family,2
3,140000,1330,2,"Lodha Altia, Wadala East",2,1,Bachelors,4
3,140000,1064,2,"Rustomjee Seasons, Bandra East",2,1,Bachelors/Family,3
3,120000,1200,2,"Stellar Tower, Lokhandwala Complex",2,2,Family,3
4,400000,2200,2,Juhu,2,2,Bachelors/Family,4
2,21000,630,2,Beverly Park,2,2,Family,2
2,40000,650,2,Sindhi Society Chembur,2,1,Bachelors/Family,2
2,40000,845,1,Vikhroli West,2,2,Bachelors/Family,2
3,230000,1915,1,"Ashok tower, Parel",2,2,Bachelors/Family,3
2,20000,900,1,Mira Road,2,2,Bachelors/Family,2
2,60000,807,2,"Auris Serenity, Malad West",2,1,Bachelors,2
2,35000,1100,1,Mulund East,2,2,Bachelors/Family,2
3,300000,1600,1,"Chaitanya Towers, Prabhadevi",2,2,Bachelors/Family,5
2,6500,790,1,"Deep Heights, Nalasopara",2,1,Bachelors/Family,2
1,15000,380,2,sra,2,1,Bachelors/Family,1
2,38000,650,2,"Ahimsa Marg, Mindspace",2,1,Family,2
2,35000,800,2,Borivali East,2,2,Family,2
2,32000,830,1,Bhandup West,2,2,Bachelors/Family,2
1,16000,410,2,Mamletdarwadi,2,1,Bachelors,1
1,33000,428,2,"Crescent Solitaire, Sakinaka Junction",2,2,Bachelors/Family,2
1,8500,550,1,Thane-Kalyan-Dombivli,2,2,Bachelors/Family,1
2,60000,630,2,Central Area,2,1,Bachelors,2
1,20000,550,1,Rock garden Chs,2,1,Bachelors,2
1,38000,450,2,"Juveria Apartment, Mazgaon",2,1,Bachelors/Family,2
2,100000,750,2,"Lodha NCP Commercial , Wadala",2,1,Bachelors/Family,2
2,65000,800,2,"Kabra Centroid, Santacruz East",2,2,Bachelors/Family,2
3,80000,1050,2,"HDIL Metropolis, Andheri West",2,2,Family,3
2,85000,850,2,Bandra West,2,2,Bachelors,2
4,600000,2500,2,"Mount Marry, Bandra West",2,2,Bachelors/Family,4
3,150000,2000,2,"Saraswati Sadan, Parel",2,2,Bachelors/Family,3
3,130000,1330,2,"Oberoi Esquire, Goregaon East",2,2,Bachelors/Family,4
3,55000,950,2,Srishti Complex,2,1,Bachelors/Family,3
1,23000,435,2,Kandivali West,2,2,Bachelors,2
3,95000,1300,2,"Bharat Ark, Andheri West",2,2,Bachelors,4
2,40000,650,1,Andheri West,2,1,Bachelors/Family,2
3,180000,1550,2,Lower Parel,2,2,Bachelors/Family,3
1,25000,380,2,Irla,2,2,Bachelors/Family,1
4,140000,1454,2,Central Avenue Road,2,1,Bachelors/Family,4
2,55000,860,2,"K Raheja Maple Leaf, Powai",2,2,Family,2
2,46000,680,2,"Trans Residency, Andheri East",2,2,Bachelors/Family,2
1,22000,433,2,"Highway Park Apartment, Kandivali East",2,1,Bachelors,2
2,55100,710,2,"Shapoorji Pallonji Vicinia, Chandivali",2,2,Bachelors/Family,2
2,65000,700,2,Mahim,2,2,Bachelors,2
1,33000,550,2,"Supreme Divine Light CHS, Chakala",2,1,Bachelors/Family,1
4,320000,2700,2,Bandra West,2,2,Bachelors/Family,5
1,33000,350,1,Andheri West,2,1,Bachelors/Family,1
1,25000,490,1,Bhandup East,2,2,Bachelors/Family,1
3,300000,1225,2,"Mount Marry, Mount Mary",2,2,Bachelors/Family,3
3,100000,1286,2,"Lodha Bel Air, Jogeshwari West",2,1,Bachelors/Family,5
1,33000,425,2,Collector Colony,2,1,Bachelors/Family,2
2,35000,550,2,90 ft road,2,2,Bachelors,2
3,130000,1224,2,Mumbai Central,2,1,Family,3
3,80000,950,2,Byculla West,2,1,Bachelors/Family,3
1,10000,425,2,"Nicon Infinity, Vasai East",2,2,Bachelors,2
3,92500,1000,2,"Rustomjee Central Park, Chakala",2,2,Bachelors/Family,3
2,57000,710,2,"Ajmera Bhakti Park, Bhakti Park",2,2,Bachelors/Family,2
3,170000,1300,2,Bandra West,2,2,Bachelors/Family,3
1,29999,433,2,"Altavista, Sion Trombay Road",2,2,Bachelors/Family,2
2,42000,650,2,Kings Circle,2,2,Bachelors,2
3,330000,1650,2,buena vista,2,2,Bachelors,4
2,24000,600,1,Mulund West,2,2,Bachelors/Family,1
2,35000,850,1,Malad West,2,2,Family,2
1,14000,305,2,Kandivali West,2,1,Bachelors,1
2,45000,490,2,Gandhi Market,2,2,Bachelors/Family,2
2,36000,690,2,Mulund West,2,2,Bachelors,2
2,53500,635,2,"Nahar Jonquille and Jamaica, Chandivali",2,1,Bachelors/Family,2
3,80000,1100,2,"Nahar Amrit Shakti powai, Chandivali",2,2,Bachelors/Family,2
1,7500,250,1,Chinmay Gaurang Infrastructure Old Panvel,2,1,Bachelors/Family,1
3,140000,1200,2,Worli Sea Face,2,2,Bachelors/Family,3
2,95000,750,2,"Queens Palace, Bandra West",2,1,Bachelors,2
3,130000,1100,2,Khar West,2,2,Bachelors/Family,3
2,45000,700,2,"Bindra Complex , Andheri East",2,2,Bachelors/Family,2
2,110000,1150,2,"Ivory Tower, Prabhadevi",2,1,Bachelors/Family,2
3,120000,1379,2,Parmanand Wadi,2,1,Bachelors/Family,3
1,60000,500,2,"Vaibhav Apartments, Dadar West",2,2,Bachelors/Family,1
3,120000,1400,1,"Avarsekar Heights, Worli",2,1,Bachelors/Family,3
1,40000,390,2,Parel,2,1,Bachelors/Family,1
2,50000,935,1,Andheri West,2,2,Bachelors/Family,2
2,36000,535,2,Ghatkopar West,2,1,Bachelors/Family,2
3,150000,1250,2,Bandra West,2,2,Bachelors/Family,3
4,230000,3700,2,"Lake Superior, Powai",2,2,Bachelors/Family,4
1,25000,350,2,Lower Parel,2,1,Bachelors,2
3,190000,1350,2,"Lodha Marquise, Worli",2,2,Family,4
3,61000,1550,2,"Lovedale Residences, Malad West",2,2,Bachelors/Family,3
3,70000,1100,2,"Kohinoor City Phase II, Holly Cross Church Chowk",2,2,Bachelors/Family,3
3,42000,950,2,Mulund East,2,1,Bachelors/Family,3
1,27000,400,2,Govandi Station Road,2,1,Bachelors/Family,1
2,60000,700,2,Irla,2,2,Bachelors,2
3,85000,850,1,Sion East,2,2,Bachelors/Family,2
2,75000,900,2,"Marine Palace, Marine Lines",2,2,Bachelors/Family,2
3,200000,1208,2,Khar West,2,1,Bachelors,3
3,170000,1150,2,Bandra West,2,2,Bachelors/Family,3
3,180000,1600,2,"Island City Centre, Dadar TT Circle",2,2,Bachelors/Family,4
2,55000,700,2,"Shiv Bhagtani Manor 3A, Powai",2,2,Bachelors/Family,2
1,18000,330,1,Antop Hill,2,1,Bachelors/Family,1
1,19000,225,1,Worli,2,1,Bachelors/Family,1
3,150000,1050,2,JVPD Scheme,2,2,Bachelors/Family,3
1,18500,225,2,Lower Parel,2,2,Bachelors,1
1,35000,463,2,Rambaug,2,2,Bachelors/Family,2
4,200000,1900,2,"Dheeraj Insignia Apartment, Bandra Kurla Complex",2,2,Bachelors/Family,3
2,150000,1500,1,Agripada,2,2,Bachelors/Family,4
2,70000,1000,2,"Lake Primrose, Chandivali",2,2,Bachelors/Family,2
1,35000,450,2,Borivali West,2,2,Bachelors,2
2,45000,700,2,Goregaon West,2,1,Bachelors,2
1,30000,355,2,Chembur East,2,1,Bachelors/Family,1
3,50000,1325,2,"Challenger Tower, Thakur Village, Kandivali East",2,2,Bachelors/Family,3
2,50000,950,1,Ghatkopar East,2,2,Bachelors/Family,2
1,42000,600,1,"Universal Neo Galaxy, Bhuleshwar",2,2,Bachelors/Family,1
2,19500,905,2,Navi Mumbai-Khargar-Panvel,2,2,Bachelors/Family,2
3,90000,1500,2,Walkeshwar,2,2,Bachelors/Family,3
1,60000,455,2,"Sugee Sadan, Dadar West",2,1,Bachelors/Family,1
2,55000,850,2,Mahim West,2,2,Bachelors,2
3,40000,1100,1,"Hudco Living Point, Bhandup West",2,1,Family,2
1,40000,430,2,"Sion East, Sion",2,1,Bachelors/Family,2
2,36000,650,2,"Keshav Srishti, Bhandup West",2,2,Bachelors/Family,2
2,45000,795,2,"Runwal Elina, Andheri East",2,1,Bachelors/Family,2
2,100000,800,2,Bandra West,2,2,Bachelors/Family,2
1,42000,700,1,"Llyod Estate, Wadala",2,2,Bachelors/Family,1
1,45000,450,2,Lokhandwala Complex,2,2,Family,2
2,40000,575,2,"Sunglow, Chandivali",2,2,Bachelors/Family,2
2,50000,650,2,Mahim West,2,2,Bachelors,3
1,11000,200,1,Parle Colony,2,2,Bachelors/Family,1
2,50000,1200,1,Andheri East,2,2,Bachelors/Family,2
1,34000,656,1,Chembur,2,1,Bachelors/Family,2
3,93000,1600,2,"Godrej Platinum, Vikhroli East",2,2,Family,3
3,69999,950,2,Chembur East,2,1,Family,3
2,48000,719,2,"Raheja Heights Phase 2, Gokuldham",2,2,Family,2
3,55000,1100,2,"Sakhi, Kandivali West",2,1,Bachelors,3
4,1000000,3064,2,"Raheja Artesia, Worli",2,2,Family,4
2,40000,650,2,"Rustomjee Regency, Gomant Nagar",2,2,Bachelors/Family,2
3,130000,1450,2,Santacruz East,2,2,Bachelors/Family,5
