BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2,6200,800,2,Kestopur,Kolkata,1,Bachelors,1
2,9900,800,2,Bijoygarh,Kolkata,1,Bachelors/Family,1
2,7000,850,1,Baranagar,Kolkata,1,Bachelors,1
1,5000,322,2,Dum Dum Metro,Kolkata,1,Bachelors/Family,1
2,6500,800,2,Agarpara,Kolkata,2,Bachelors/Family,1
4,40000,1500,2,Salt Lake City Sector 1,Kolkata,1,Bachelors,2
3,40000,3500,1,Salt Lake City,Kolkata,2,Bachelors/Family,2
2,12000,957,2,Dasnagar,Kolkata,2,Bachelors,2
1,6500,850,2,Baksara,Kolkata,1,Bachelors,1
2,10000,900,2,Birati,Kolkata,1,Bachelors,2
2,15000,600,1,Agarpara,Kolkata,2,Bachelors/Family,1
1,5000,350,2,Agarpara,Kolkata,2,Bachelors/Family,1
2,7000,800,1,Thakurpukur,Kolkata,1,Bachelors/Family,1
2,6000,320,2,"Baishnabghata Patuli, Patuli",Kolkata,1,Bachelors/Family,1
3,15000,800,2,Jyangra,Kolkata,1,Bachelors/Family,1
2,10000,700,2,Baghajatin,Kolkata,2,Bachelors,2
2,22000,1200,1,Salt Lake City Sector 1,Kolkata,2,Bachelors/Family,2
2,8500,750,2,Ramchandrapur north,Kolkata,2,Bachelors/Family,1
3,35000,1200,1,Salt Lake City Sector 1,Kolkata,2,Bachelors/Family,3
2,7000,450,2,"Gandhi Colony, Netaji Nagar",Kolkata,1,Bachelors/Family,1
3,8500,1430,1,Baguihati,Kolkata,2,Bachelors/Family,1
2,6000,450,1,Dum Dum Metro,Kolkata,1,Bachelors/Family,1
4,35000,800,1,Behala,Kolkata,2,Bachelors/Family,3
1,6000,400,1,Thakurpukur,Kolkata,1,Bachelors/Family,1
2,8000,650,1,"Garia Station, Garia",Kolkata,1,Bachelors/Family,1
1,5000,450,2,"Fartabad, Garia",Kolkata,1,Bachelors/Family,1
2,6000,600,1,Belgharia,Kolkata,1,Bachelors/Family,1
3,15000,1200,2,Lake Town,Kolkata,1,Family,2
2,9000,700,2,Baguiati,Kolkata,1,Bachelors,1
1,5000,300,2,Barrackpore,Kolkata,1,Bachelors,1
3,8000,1200,1,"Ramkrishna Pally, Kaikhali",Kolkata,1,Bachelors/Family,3
3,35000,1300,2,Salt Lake City Sector 2,Kolkata,1,Bachelors,2
1,5500,400,1,"Shyam Villa V, Dum Dum",Kolkata,1,Bachelors/Family,1
3,35000,1320,2,Salt Lake City Sector 1,Kolkata,1,Bachelors,2
2,11000,1000,1,"Anandapuri, Barrackpore",Kolkata,2,Bachelors/Family,2
2,10000,700,2,"Sarat Ghosh Garden, Dhakuria",Kolkata,1,Bachelors,1
2,6500,800,2,locality,Kolkata,1,Bachelors/Family,2
2,6000,900,1,Baguiati,Kolkata,2,Bachelors/Family,1
3,36125,1700,1,Salt Lake City,Kolkata,1,Bachelors/Family,2
2,6800,600,2,Purba Putiary,Kolkata,1,Bachelors,1
2,8500,850,2,Barasat,Kolkata,1,Family,2
2,5000,550,2,Birati,Kolkata,1,Bachelors,1
1,6500,650,2,"Garia Station, Garia",Kolkata,2,Bachelors/Family,1
1,6500,800,2,Santragachi,Kolkata,1,Bachelors/Family,1
2,4500,475,1,Birati,Kolkata,1,Bachelors/Family,1
1,6000,200,2,Salt Lake City Sector 5,Kolkata,1,Bachelors/Family,1
1,10000,400,2,Salt Lake City Sector 5,Kolkata,1,Bachelors/Family,1
1,12000,500,1,"Madurdaha, Hussainpur",Kolkata,2,Bachelors/Family,1
2,12000,550,2,Salt Lake City Sector 5,Kolkata,1,Bachelors/Family,1
2,12000,800,1,Dum Dum,Kolkata,1,Bachelors/Family,1
2,9000,1000,1,Airport Area Behala,Kolkata,2,Bachelors/Family,2
1,5000,400,2,Sonarpur,Kolkata,2,Bachelors,1
1,6000,300,2,"Picnic Garden, E M Bypass",Kolkata,1,Bachelors/Family,1
2,5500,450,2,Bisharpara,Kolkata,1,Bachelors/Family,1
2,5500,450,2,Bisharpara,Kolkata,1,Bachelors/Family,1
2,8500,1100,2,Nayabad,Kolkata,1,Bachelors/Family,2
1,5000,450,1,"Ananda Pally, Jadavpur",Kolkata,1,Bachelors/Family,1
2,23000,1100,2,Salt Lake City Sector 2,Kolkata,1,Bachelors,2
2,5500,650,2,Behala,Kolkata,1,Bachelors/Family,1
2,8500,780,2,Airport Area,Kolkata,1,Bachelors,1
3,22000,1100,1,Salt Lake City Sector 2,Kolkata,2,Bachelors/Family,2
1,5500,800,1,Barrackpore,Kolkata,1,Bachelors/Family,1
1,7000,500,1,Ranikuthi Telephone Exchange,Kolkata,2,Bachelors/Family,2
1,5000,400,2,Hooghly-Chinsurah,Kolkata,1,Bachelors,1
1,5000,450,2,"Bansdroni Mauza, Krishnanagar",Kolkata,1,Bachelors/Family,1
2,6500,550,1,Kaikhali,Kolkata,1,Bachelors/Family,1
2,8000,600,2,700051,Kolkata,1,Bachelors/Family,1
1,5500,200,1,Jodhpur Park,Kolkata,1,Bachelors/Family,1
2,6000,500,2,Purba Sinthi Area,Kolkata,2,Bachelors/Family,1
1,5500,450,2,Kadam Tala,Kolkata,1,Bachelors,1
2,10000,1050,1,Baidyabati,Kolkata,1,Bachelors/Family,2
3,10000,1000,2,Bansdroni,Kolkata,1,Bachelors,2
2,10000,1200,1,Sodepur,Kolkata,2,Bachelors/Family,2
3,12000,1100,1,Jagacha,Kolkata,2,Family,2
1,5200,220,1,New Town,Kolkata,1,Bachelors/Family,1
1,4000,350,1,Behala,Kolkata,1,Bachelors/Family,1
3,30000,1100,2,FC Block,Kolkata,1,Bachelors,1
2,5146,800,1,Sodepur,Kolkata,1,Bachelors/Family,1
2,12000,950,1,"Satgachi, South Dum Dum",Kolkata,1,Bachelors/Family,1
3,7000,1200,1,Hooghly-Chinsurah,Kolkata,1,Bachelors/Family,1
2,8500,700,1,Behala,Kolkata,2,Bachelors/Family,1
1,7000,500,1,"AH Block, Salt Lake",Kolkata,1,Bachelors/Family,1
2,9500,570,1,"Dhakuria -South East, Dhakuria",Kolkata,1,Bachelors/Family,1
2,8000,650,1,Baghajatin,Kolkata,1,Bachelors/Family,1
3,15000,1200,1,Tollygunge,Kolkata,1,Bachelors/Family,3
5,22500,960,1,Kasba,Kolkata,1,Bachelors/Family,2
2,12500,1250,1,Rajarhat,Kolkata,2,Bachelors/Family,2
3,34000,120,1,CA 150 sector 1 saltlake,Kolkata,2,Bachelors/Family,2
3,14000,950,2,Kaikhali,Kolkata,2,Bachelors/Family,2
1,9500,600,2,Salt Lake City Sector 5,Kolkata,1,Bachelors/Family,1
2,7000,750,1,Baughati,Kolkata,1,Bachelors/Family,1
3,20000,1200,1,Bansdroni,Kolkata,1,Bachelors/Family,2
1,6500,400,2,Salt Lake City Sector 5,Kolkata,2,Bachelors/Family,1
1,7500,600,2,Garfa,Kolkata,2,Bachelors/Family,1
2,6500,700,1,Dum Dum,Kolkata,1,Bachelors/Family,1
2,9500,850,1,Baguiati,Kolkata,2,Bachelors/Family,1
1,1800,500,1,Shyam Bazar,Kolkata,2,Bachelors/Family,1
2,7500,650,2,Baghajatin,Kolkata,1,Bachelors/Family,1
2,10000,800,1,Bansdroni,Kolkata,2,Bachelors/Family,2
3,15000,830,1,Dum Dum,Kolkata,1,Bachelors/Family,2
2,7000,600,1,Keshtopur,Kolkata,1,Bachelors,1
2,6000,800,1,"Chandannagar, Hooghly-Chinsurah",Kolkata,1,Bachelors/Family,1
2,14000,1200,1,"Sakuntala Park, Behala",Kolkata,2,Family,2
2,22000,1000,1,Jheel Road,Kolkata,2,Bachelors/Family,2
2,18000,750,2,Salt Lake City Sector 1,Kolkata,1,Bachelors/Family,2
2,10000,800,2,Garia,Kolkata,1,Bachelors,2
2,6000,1200,1,Madhyam Gram,Kolkata,1,Bachelors/Family,2
2,10000,750,2,"Kumarpara, Narendrapur",Kolkata,1,Bachelors/Family,1
3,10000,1500,1,Santoshpur,Kolkata,2,Bachelors/Family,2
1,5000,300,1,"Noapara, Addarsha Pally",Kolkata,1,Bachelors/Family,1
3,10000,800,2,"Arobindo Pally, Paschim Putiary",Kolkata,1,Bachelors,1
2,7000,450,1,Dum Dum,Kolkata,1,Bachelors/Family,2
4,10000,1200,1,Naihati,Kolkata,2,Bachelors/Family,2
2,6000,500,1,Howrah,Kolkata,2,Bachelors/Family,2
2,18000,900,2,Garia,Kolkata,2,Bachelors/Family,2
2,8000,460,2,Majarhati,Kolkata,1,Bachelors,1
2,8000,530,1,Baghajatin,Kolkata,2,Family,1
2,13000,650,2,Lake Gardens,Kolkata,2,Bachelors/Family,2
2,20000,700,2,Salt Lake City Sector 2,Kolkata,2,Bachelors,2
2,6000,400,1,"Baishnabghata Patuli Township, Patuli",Kolkata,1,Bachelors/Family,1
2,12000,1000,1,"Picnic Garden, Tiljala",Kolkata,1,Bachelors/Family,2
1,10000,400,2,"New Garia, Garia",Kolkata,2,Bachelors,1
2,14000,700,2,Santoshpur,Kolkata,1,Bachelors,2
2,10000,850,2,Baranagar,Kolkata,2,Bachelors,2
2,10500,558,2,Tollygunge,Kolkata,1,Bachelors/Family,2
2,6000,800,1,Thakurpukur,Kolkata,1,Bachelors/Family,1
2,12000,900,2,"Bansdroni Mauza, Krishnanagar",Kolkata,1,Bachelors/Family,2
3,14000,1600,1,Ramrajatala,Kolkata,2,Bachelors/Family,2
1,3700,150,2,Lake Gardens,Kolkata,1,Bachelors,1
3,40000,1600,2,Salt Lake City Sector 2,Kolkata,1,Bachelors,2
3,25000,1000,1,Rash Behari Avenue Connector,Kolkata,1,Bachelors/Family,1
1,2200,700,1,Baranagar,Kolkata,1,Bachelors/Family,1
1,3300,175,1,New Town,Kolkata,1,Bachelors/Family,1
1,5000,450,1,"Siriti, Tollygunge",Kolkata,2,Bachelors/Family,1
3,60000,1700,2,Salt Lake City,Kolkata,2,Bachelors,3
2,6000,425,2,Nimta,Kolkata,1,Bachelors/Family,1
3,7000,900,1,"Michael Nagar, New Barrakpur",Kolkata,2,Bachelors/Family,3
1,5000,400,2,Keshtopur,Kolkata,1,Bachelors/Family,1
2,11000,600,1,Beliaghata,Kolkata,1,Bachelors/Family,1
2,10000,721,1,Belgharia Nimta,Kolkata,2,Bachelors/Family,2
3,22000,1150,2,Salt Lake City Sector 2,Kolkata,1,Bachelors/Family,2
3,65000,2210,2,"Vedic Village, Rajarhat",Kolkata,1,Bachelors/Family,3
2,7500,675,1,Dum Dum,Kolkata,1,Bachelors/Family,1
2,45000,1320,1,Ballygunge,Kolkata,2,Bachelors/Family,2
1,5000,250,2,Salt Lake City Sector 5,Kolkata,1,Bachelors/Family,1
2,12000,720,1,Shyam Bazar,Kolkata,1,Bachelors,2
5,25000,1880,2,Dashdrone,Kolkata,1,Bachelors,2
3,18000,850,2,"Sangati Colony, Netaji Nagar",Kolkata,2,Bachelors/Family,3
2,25000,1050,2,"Sahapur, New Alipore",Kolkata,1,Bachelors/Family,2
1,25000,320,1,"Shaheen Apartment, Andheri West",Mumbai,2,Bachelors/Family,1
2,70000,750,2,Santacruz West,Mumbai,2,Bachelors/Family,2
1,45000,450,2,"Rose Queen, Old Khar",Mumbai,2,Bachelors/Family,1
3,75000,1100,2,"Sabari Palm View, Chembur",Mumbai,1,Family,3
1,14000,640,1,Mira Road,Mumbai,2,Bachelors/Family,1
1,60000,650,1,"Siddhivinayak, Bandra West",Mumbai,1,Bachelors,1
2,160000,800,2,parivar safalya chs,Mumbai,1,Bachelors/Family,2
4,300000,1600,2,"Trump Tower, Worli",Mumbai,2,Bachelors/Family,5
1,22000,460,1,Sion,Mumbai,1,Bachelors/Family,1
4,130000,1650,2,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,4
1,33000,480,2,Sion Hospital Colony,Mumbai,2,Bachelors,2
1,32000,500,2,Sion,Mumbai,2,Bachelors,2
1,30000,490,2,"Sion East, Sion",Mumbai,2,Bachelors,2
1,49000,620,1,"Sai Palace Apartment, Vile Parle West",Mumbai,2,Bachelors/Family,1
2,28000,518,2,Bhandup West,Mumbai,2,Bachelors/Family,2
2,33500,700,2,"Yogi Hills, Mulund West",Mumbai,2,Bachelors/Family,2
2,85000,777,2,"Hiranandani Castle Rock, Powai",Mumbai,2,Bachelors/Family,2
2,35000,650,2,Charkop,Mumbai,1,Family,2
3,270000,1800,2,Bandra West,Mumbai,2,Bachelors/Family,4
5,400000,2308,2,"Runwal Elegante, Andheri West",Mumbai,2,Family,5
1,21000,425,2,"Godrej Tranquil, Kandivali East",Mumbai,1,Bachelors/Family,2
2,150000,890,2,Cuffe Parade,Mumbai,1,Bachelors,2
1,22000,270,1,Mahim West,Mumbai,1,Bachelors/Family,1
2,100000,850,2,Prabhadevi,Mumbai,2,Bachelors,2
2,60000,888,2,"Shapoorji Pallonji Vicinia, Chandivali",Mumbai,2,Bachelors/Family,2
2,8000,650,2,"Nakoda Heights, Nalasopara",Mumbai,2,Family,2
1,20000,275,2,Worli,Mumbai,1,Bachelors,1
2,20000,700,2,"Man Opus, Kashimira",Mumbai,2,Family,2
1,25000,375,1,Lal Baug,Mumbai,1,Bachelors/Family,1
1,14000,424,1,Malad East,Mumbai,2,Bachelors/Family,1
1,19411,400,1,Goregaon West,Mumbai,2,Bachelors/Family,2
1,23000,450,2,"Dheeraj Hill View Tower, Thakur Village, Kandivali East",Mumbai,2,Bachelors/Family,1
4,190000,2079,2,"Bombay Dyeing Two ICC, Dadar East",Mumbai,2,Bachelors/Family,5
2,32000,586,1,"Everard Nagar Co Operative Housing Society, Sion East",Mumbai,2,Bachelors/Family,1
2,68000,610,2,shivsagar,Mumbai,2,Bachelors/Family,2
1,30000,488,2,"Kyraa Ariso Apartment, Chembur",Mumbai,2,Bachelors/Family,2
3,110000,1200,2,"Lodha Azzuro , Parel",Mumbai,2,Bachelors/Family,3
2,44000,722,2,"Sheth Montana, Mulund West",Mumbai,2,Bachelors/Family,2
1,20000,450,2,"Gokul Regency Apartment, Thakur Complex",Mumbai,1,Bachelors/Family,1
1,25000,500,1,Ghatkopar West,Mumbai,2,Bachelors/Family,2
2,40000,680,2,"NG Royal Park, Kanjurmarg East",Mumbai,2,Bachelors,2
2,43000,1150,2,"Montana Giona, Moti Nagar",Mumbai,1,Bachelors/Family,2
2,44000,830,2,"Sapphire Heights, Lokhandwala Twp",Mumbai,2,Bachelors,2
1,75000,550,2,Bandra West,Mumbai,2,Bachelors/Family,1
1,32000,470,2,Central Area,Mumbai,2,Family,2
1,16000,410,2,Mira Bhayandar,Mumbai,2,Family,2
2,65000,710,2,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,2
2,45000,750,2,"Ajmera Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,2
2,57000,800,2,Chembur,Mumbai,1,Bachelors/Family,2
1,27000,435,2,Film City Road,Mumbai,1,Bachelors/Family,2
1,57000,500,2,"Lodha New Cuffe Parade, Wadala",Mumbai,2,Bachelors/Family,1
2,55000,800,2,"Evershine Grandeur, Mindspace",Mumbai,2,Bachelors/Family,2
1,40000,540,2,Vile Parle East,Mumbai,2,Family,2
2,95000,1050,2,"Lodha New Cuffe Parade, Wadala East",Mumbai,1,Bachelors/Family,2
2,85000,700,2,"Lodha New Cuffe Parade, Wadala",Mumbai,2,Bachelors/Family,2
4,300000,1600,2,"Trump Tower, Worli",Mumbai,2,Bachelors/Family,4
2,80000,600,2,Breach Candy,Mumbai,2,Bachelors/Family,1
1,13000,300,1,Malad West,Mumbai,1,Bachelors/Family,2
1,28000,550,2,"Ambika Siddhi Apartment, Ghatkopar",Mumbai,1,Bachelors,2
3,89000,932,2,Powai,Mumbai,2,Bachelors/Family,3
1,28000,450,2,Dina Bama Estate,Mumbai,1,Bachelors/Family,2
2,13000,600,2,Mira Road,Mumbai,1,Bachelors/Family,2
1,24000,424,2,"Sethia Kalpavruksh Heights, Irani Wada",Mumbai,1,Bachelors/Family,2
2,38000,560,2,Andheri East,Mumbai,2,Bachelors,2
1,32000,450,2,Goregaon West,Mumbai,1,Bachelors,2
4,350000,3000,2,"Lodha World Crest, Lower Parel",Mumbai,2,Bachelors/Family,5
1,40000,600,2,Lokhandwala Complex,Mumbai,2,Family,2
3,150000,1400,2,darshan ricco Tower,Mumbai,2,Bachelors,3
2,45000,630,2,Kanjurmarg West,Mumbai,1,Bachelors,2
3,170000,1400,2,Khar West,Mumbai,1,Bachelors/Family,3
1,30000,320,1,Worli,Mumbai,2,Family,1
2,210000,1000,2,Bandra West,Mumbai,1,Bachelors,2
3,75000,1150,2,"Kanakia Levels, Malad East",Mumbai,1,Bachelors/Family,3
2,47000,751,2,"Kalpataru Towers, Akurli Nagar",Mumbai,2,Family,2
2,14000,570,2,"Kailash Tower, Nalasopara",Mumbai,2,Family,2
2,55000,696,2,Chandivali,Mumbai,2,Bachelors/Family,2
4,120000,1600,2,"Anant Bhoomi, Mahavir Nagar",Mumbai,1,Family,4
3,300000,2500,2,"India Bulls Sky Forest, Lower Parel",Mumbai,2,Bachelors,3
3,70000,1150,2,"Kanakia Levels, Malad East",Mumbai,1,Bachelors/Family,3
3,150000,1500,2,"Almeida Park, Turner Road",Mumbai,2,Bachelors/Family,4
3,62000,950,2,Bhakti Park,Mumbai,2,Bachelors/Family,3
2,42000,750,2,"RNA ROYALE PARK, Kandivali West",Mumbai,1,Bachelors,2
2,130000,715,2,Bandra West,Mumbai,2,Bachelors/Family,2
3,170000,1337,2,"Oberoi Splendor Grande, Agarkar Chowk",Mumbai,2,Bachelors/Family,3
3,20000,737,2,"Ekta Parksville, Virar West",Mumbai,2,Bachelors,3
2,41000,750,2,"RNA ROYALE PARK, Kandivali West",Mumbai,1,Bachelors,2
2,65000,760,2,Prabhadevi,Mumbai,2,Bachelors/Family,2
2,50000,750,2,"Green Park Apartment, Millat Nagar",Mumbai,2,Bachelors/Family,2
2,85000,650,2,Breach Candy,Mumbai,2,Bachelors,2
2,50000,1000,1,Ghatkopar East,Mumbai,2,Bachelors/Family,2
1,30000,570,2,Kurla West,Mumbai,1,Bachelors/Family,1
2,120000,900,2,"Beach Towers, Prabhadevi",Mumbai,2,Family,2
2,60000,760,2,"Kolte Patil Jai Vijay, New Airport Colony",Mumbai,1,Family,2
3,110000,1500,2,"Lodha New Cuffe Parade, Bhakti Park",Mumbai,1,Bachelors/Family,4
3,84500,1150,2,Chembur East,Mumbai,1,Family,3
3,80000,1100,2,"HDIL Metropolis, 4 Bunglows",Mumbai,2,Family,3
3,50000,1000,2,"Heena Gaurav Jewels, Gokuldham",Mumbai,2,Bachelors/Family,3
2,40000,720,2,shabri shan,Mumbai,1,Bachelors,2
1,34000,365,2,Malad East,Mumbai,2,Family,1
4,220000,2000,2,Juhu Tara,Mumbai,2,Bachelors/Family,4
1,25000,400,2,"Mindspace, Mindspace",Mumbai,1,Bachelors/Family,1
3,150000,1330,2,"Oberoi Esquire, Goregaon East",Mumbai,2,Bachelors/Family,4
3,85000,850,2,"Oberoi Woods, Goregaon East",Mumbai,2,Family,3
4,180000,2000,2,"Vertical Bliss, Bandra West",Mumbai,2,Bachelors/Family,5
2,40000,700,2,Sher E Punjab Society,Mumbai,2,Bachelors/Family,2
2,50000,900,2,Oshiwara,Mumbai,2,Bachelors,2
2,38000,650,2,"Nirmal Lifestyle, LBS Marg",Mumbai,2,Family,2
4,310000,2600,2,Lokhandwala Complex,Mumbai,1,Family,4
2,50000,680,2,Chembur,Mumbai,1,Bachelors/Family,2
3,65000,950,2,Tilak Nagar - Harbour Line,Mumbai,2,Bachelors/Family,3
4,210000,1783,2,GREEN PARK,Mumbai,2,Bachelors/Family,3
3,150000,1330,2,Lodha Ajuro tower lalbag,Mumbai,1,Bachelors/Family,3
1,32000,565,1,"Lake Bloom, Powai",Mumbai,1,Bachelors/Family,2
1,26000,450,2,Kalina,Mumbai,1,Bachelors/Family,1
2,60000,710,2,"Bhakti Park, Bhakti Park",Mumbai,2,Bachelors/Family,2
3,190000,1514,2,"Bombay Dyeing Two ICC, Dadar East",Mumbai,2,Bachelors/Family,4
3,100000,1080,2,Santacruz West,Mumbai,1,Bachelors/Family,3
2,35000,700,2,"MUKTA MAHEK, Thakur Complex",Mumbai,1,Family,2
3,68000,890,2,"Kanakia Rainforest, Marol",Mumbai,1,Bachelors/Family,2
3,150000,1250,2,Bandra West,Mumbai,2,Bachelors/Family,3
1,18000,300,1,Vile Parle West,Mumbai,2,Bachelors/Family,1
2,55000,720,2,"Dheeraj Swapna Apartment, Pali Hill",Mumbai,1,Bachelors/Family,2
3,65000,825,2,Lokhandwala Complex,Mumbai,2,Family,3
2,80000,500,2,Vile Parle East,Mumbai,2,Bachelors/Family,2
2,53000,750,2,"Lake Florence, Powai",Mumbai,2,Bachelors/Family,2
2,80000,750,2,Bandra West,Mumbai,2,Bachelors/Family,2
1,18000,360,2,"Anita, Lokhandwala Twp",Mumbai,2,Bachelors/Family,1
4,250000,1545,2,"Trump Tower, Worli",Mumbai,2,Family,5
1,17500,400,2,Evershine Nagar,Mumbai,1,Bachelors/Family,1
3,43000,750,2,Mahavir Nagar,Mumbai,1,Family,2
1,13500,432,2,"Hiral Greens, Mira Road East",Mumbai,1,Family,2
2,18000,780,2,"Man Opus, Mira Road",Mumbai,1,Family,2
2,75000,695,2,Bandra West,Mumbai,2,Bachelors/Family,1
1,18000,375,2,"Prasanna Vastu Chs, Jankalyan Nagar",Mumbai,1,Bachelors/Family,1
3,160000,1095,2,"Lodha The Park, Worli",Mumbai,2,Bachelors/Family,3
1,32000,475,2,Shri Swami Samarth Nagar,Mumbai,2,Family,2
2,55000,790,2,"Vijaya Heritage, Chembur",Mumbai,1,Bachelors/Family,2
2,47000,661,2,"Runwal Forests, Kanjurmarg West",Mumbai,2,Bachelors/Family,2
2,35000,700,2,"Evershine Millenium Paradise, Thakur Village, Kandivali East",Mumbai,2,Bachelors/Family,2
1,15000,420,2,Dahisar East,Mumbai,2,Family,1
2,50000,750,2,D.N. Nagar,Mumbai,1,Bachelors/Family,2
2,25500,950,1,Dhanukar Wadi,Mumbai,2,Bachelors/Family,3
5,350000,1880,2,"Runwal Elegante, Andheri West",Mumbai,2,Family,5
3,55000,1350,2,"Ekta Meadows, Borivali East",Mumbai,2,Bachelors/Family,3
1,25000,330,1,Mazgaon,Mumbai,2,Family,1
2,50000,750,2,"Safal Saraswati, Chembur",Mumbai,1,Bachelors/Family,2
2,65000,925,2,"MJ Shah Centrio, Chembur",Mumbai,2,Bachelors/Family,3
3,50000,1150,2,"Benzer Tower, Thakur Complex",Mumbai,2,Family,3
3,65000,1105,2,"Hillcrest, Chakala MIDC",Mumbai,1,Bachelors/Family,3
3,160000,1050,2,Khar,Mumbai,2,Bachelors,3
1,25000,410,2,Friends Colony,Mumbai,2,Bachelors,1
1,32000,460,2,Chembur,Mumbai,1,Bachelors/Family,2
1,21000,600,1,Reay road east,Mumbai,2,Bachelors/Family,1
1,20000,570,1,"Leo Ratnakar, Mahavir Nagar",Mumbai,2,Bachelors/Family,2
2,55000,720,2,Chembur East,Mumbai,2,Bachelors/Family,2
1,32000,500,2,Chirag Nagar,Mumbai,2,Bachelors,2
4,150000,1460,2,"Insignia, Bandra East",Mumbai,2,Bachelors/Family,4
1,30000,415,2,"Ekta Meadows, Borivali East",Mumbai,1,Bachelors,2
3,150000,1400,2,Bandra West,Mumbai,2,Bachelors/Family,3
1,27000,270,2,Mumbai Central,Mumbai,1,Bachelors/Family,1
2,47000,585,2,Gokuldham,Mumbai,2,Bachelors/Family,2
4,150000,1755,2,"Ekta Legranz, Chembur",Mumbai,1,Family,4
1,27000,550,2,Borivali West,Mumbai,2,Family,2
3,160000,1300,2,"Lodha Primero, Mahalakshmi",Mumbai,2,Bachelors/Family,4
2,100000,1200,1,Mount Mary,Mumbai,2,Bachelors/Family,2
2,45002,600,2,"Raheja Vista, Powai",Mumbai,2,Bachelors/Family,2
2,48000,700,2,"Sundew CHS, Chandivali",Mumbai,2,Bachelors/Family,2
1,18000,385,2,"Garden View Apartment, Aarey Milk Colony",Mumbai,1,Bachelors/Family,1
1,7500,500,2,Suram Park Society,Mumbai,2,Bachelors,1
2,50000,850,2,Film City,Mumbai,2,Bachelors/Family,2
3,55000,900,2,Chikuwadi,Mumbai,2,Family,2
1,26000,400,2,"Dheeraj Kiran CHS Walad West, Sunder Nagar",Mumbai,1,Bachelors/Family,1
2,17000,600,2,"DB Ozone, Mira Road",Mumbai,1,Bachelors,2
2,40000,750,2,"Vasant Marvel, Magathane",Mumbai,2,Family,2
2,43000,628,2,Andheri East,Mumbai,1,Bachelors/Family,2
3,140000,1330,2,"Lodha Altia, Wadala East",Mumbai,1,Bachelors,4
3,140000,1064,2,"Rustomjee Seasons, Bandra East",Mumbai,1,Bachelors/Family,3
3,120000,1200,2,"Stellar Tower, Lokhandwala Complex",Mumbai,2,Family,3
4,400000,2200,2,Juhu,Mumbai,2,Bachelors/Family,4
2,21000,630,2,Beverly Park,Mumbai,2,Family,2
2,40000,650,2,Sindhi Society Chembur,Mumbai,1,Bachelors/Family,2
2,40000,845,1,Vikhroli West,Mumbai,2,Bachelors/Family,2
3,230000,1915,1,"Ashok tower, Parel",Mumbai,2,Bachelors/Family,3
2,20000,900,1,Mira Road,Mumbai,2,Bachelors/Family,2
2,60000,807,2,"Auris Serenity, Malad West",Mumbai,1,Bachelors,2
2,35000,1100,1,Mulund East,Mumbai,2,Bachelors/Family,2
3,300000,1600,1,"Chaitanya Towers, Prabhadevi",Mumbai,2,Bachelors/Family,5
2,6500,790,1,"Deep Heights, Nalasopara",Mumbai,1,Bachelors/Family,2
1,15000,380,2,sra,Mumbai,1,Bachelors/Family,1
2,38000,650,2,"Ahimsa Marg, Mindspace",Mumbai,1,Family,2
2,35000,800,2,Borivali East,Mumbai,2,Family,2
2,32000,830,1,Bhandup West,Mumbai,2,Bachelors/Family,2
1,16000,410,2,Mamletdarwadi,Mumbai,1,Bachelors,1
1,33000,428,2,"Crescent Solitaire, Sakinaka Junction",Mumbai,2,Bachelors/Family,2
1,8500,550,1,Thane-Kalyan-Dombivli,Mumbai,2,Bachelors/Family,1
2,60000,630,2,Central Area,Mumbai,1,Bachelors,2
1,20000,550,1,Rock garden Chs,Mumbai,1,Bachelors,2
1,38000,450,2,"Juveria Apartment, Mazgaon",Mumbai,1,Bachelors/Family,2
2,100000,750,2,"Lodha NCP Commercial , Wadala",Mumbai,1,Bachelors/Family,2
2,65000,800,2,"Kabra Centroid, Santacruz East",Mumbai,2,Bachelors/Family,2
3,80000,1050,2,"HDIL Metropolis, Andheri West",Mumbai,2,Family,3
2,85000,850,2,Bandra West,Mumbai,2,Bachelors,2
4,600000,2500,2,"Mount Marry, Bandra West",Mumbai,2,Bachelors/Family,4
3,150000,2000,2,"Saraswati Sadan, Parel",Mumbai,2,Bachelors/Family,3
3,130000,1330,2,"Oberoi Esquire, Goregaon East",Mumbai,2,Bachelors/Family,4
3,55000,950,2,Srishti Complex,Mumbai,1,Bachelors/Family,3
1,23000,435,2,Kandivali West,Mumbai,2,Bachelors,2
3,95000,1300,2,"Bharat Ark, Andheri West",Mumbai,2,Bachelors,4
2,40000,650,1,Andheri West,Mumbai,1,Bachelors/Family,2
3,180000,1550,2,Lower Parel,Mumbai,2,Bachelors/Family,3
1,25000,380,2,Irla,Mumbai,2,Bachelors/Family,1
4,140000,1454,2,Central Avenue Road,Mumbai,1,Bachelors/Family,4
2,55000,860,2,"K Raheja Maple Leaf, Powai",Mumbai,2,Family,2
2,46000,680,2,"Trans Residency, Andheri East",Mumbai,2,Bachelors/Family,2
1,22000,433,2,"Highway Park Apartment, Kandivali East",Mumbai,1,Bachelors,2
