customer_id,age,gender,dependents,occupation,city,customer_nw_category,branch_code,churn
797,37,1,0,0,1584,3,1918,0
798,40,0,0,1,623,3,1043,1
799,37,0,,1,705,2,1725,0
800,15,0,0,2,905,3,1380,0
801,38,0,0,1,905,3,1336,0
802,23,1,0,2,531,2,573,1
803,40,0,1,1,15,2,970,0
804,11,0,0,2,1111,3,728,0
805,55,1,0,1,369,2,704,1
806,84,1,0,3,15,2,305,0
807,27,1,0,2,1224,2,1915,1
808,59,1,,1,617,2,46,1
809,27,1,1,1,496,2,1895,1
810,77,1,0,1,1096,1,27,0
811,49,0,0,1,146,1,75,0
812,38,1,0,0,1020,2,414,1
813,44,0,0,1,1525,2,488,0
814,53,1,2,1,834,2,530,0
816,54,0,0,1,1096,1,328,0
817,26,0,0,2,1373,2,643,1
818,40,0,0,1,905,1,1320,0
819,36,1,0,0,409,3,588,0
820,40,1,0,1,1096,3,1360,0
821,49,1,0,1,162,2,2152,0
822,66,1,0,3,1096,2,3756,0
823,61,1,0,1,1583,2,179,1
824,26,1,0,1,1643,1,210,1
825,37,0,0,1,491,2,396,0
826,40,1,0,1,1648,2,3163,0
827,45,1,0,0,318,2,107,0
828,36,1,1,1,625,3,1699,0
829,88,0,0,3,623,1,1554,0
830,27,1,0,1,334,2,1862,0
831,59,1,0,1,584,3,451,0
832,41,0,0,1,447,3,989,0
833,33,1,0,1,665,2,1251,0
834,41,1,0,1,409,2,1349,0
835,55,0,0,1,835,3,23,0
836,90,,0,1,834,3,18,1
837,50,1,0,1,255,3,1961,0
838,40,0,,1,1079,3,4256,0
840,24,1,0,2,144,1,60,1
841,30,1,1,1,409,2,327,0
842,45,1,0,1,1020,3,1473,0
843,84,1,0,3,491,2,615,0
844,60,0,,1,179,2,641,0
845,51,0,,1,1181,3,1942,0
846,90,1,0,1,656,2,341,0
847,53,0,0,1,1494,1,67,0
848,45,1,0,1,579,2,2744,0
849,59,0,0,1,848,2,1846,0
850,19,0,,2,1294,3,2063,0
851,11,1,0,2,1020,3,1027,0
852,24,1,0,2,646,2,397,0
853,52,0,0,1,1525,3,51,0
854,35,0,0,1,1020,3,79,0
855,34,1,0,0,415,2,3369,1
856,84,1,0,3,1020,1,2,0
857,52,0,0,1,1494,2,1007,1
858,33,0,0,1,1597,2,170,0
859,69,1,0,0,1232,3,427,1
860,77,0,0,3,962,3,646,0
862,40,0,0,1,732,3,639,0
863,70,1,1,1,1551,3,232,1
864,72,1,0,1,623,2,968,0
865,48,0,,0,334,1,17,0
866,70,1,,3,713,3,3018,0
867,75,0,0,1,1150,2,108,0
868,43,0,0,1,1020,1,80,0
869,90,,,1,1494,2,1708,0
870,32,1,,0,914,2,1869,0
871,41,1,0,1,1096,3,1557,1
872,25,0,0,2,1336,2,1478,1
873,53,1,0,1,146,2,1232,0
874,29,1,0,0,21,2,1837,0
875,36,0,0,1,1439,3,74,0
876,33,1,1,0,1020,2,5,0
877,64,0,,1,759,2,518,0
878,71,1,0,1,575,1,1264,0
879,13,1,,2,1643,3,2918,1
880,41,1,0,1,665,2,177,0
881,90,1,0,1,1033,1,120,0
882,54,1,0,1,1224,3,1915,0
883,41,1,0,1,1180,3,1583,0
884,67,0,1,1,1232,1,5,0
885,77,1,0,3,1388,2,377,0
886,35,0,0,1,1096,2,598,1
888,52,0,2,1,409,2,481,0
889,56,1,0,1,680,1,565,1
890,45,1,2,1,575,2,1720,1
891,13,1,0,2,1232,2,837,0
892,65,0,0,1,834,3,1926,0
893,27,1,0,1,224,2,137,0
895,27,1,0,1,61,2,856,1
896,90,1,0,1,1020,1,419,0
898,37,1,0,1,454,2,1480,1
899,51,0,,1,1020,1,686,0
900,90,,,1,621,2,8,0
901,37,0,0,1,388,1,130,1
902,39,0,0,1,384,3,384,0
903,29,1,0,1,1598,1,220,0
904,57,1,3,1,1020,2,544,0
906,83,0,0,1,1020,2,501,0
907,24,0,0,2,1415,1,548,0
908,34,0,0,1,486,2,232,0
910,69,0,1,1,1020,1,442,0
911,41,0,0,0,491,2,279,0
912,38,1,,1,146,3,1753,0
913,53,1,0,0,409,3,1985,0
914,25,0,0,2,1096,1,92,0
915,55,0,0,1,1054,2,2039,0
916,8,0,0,2,409,3,1070,0
917,81,0,0,0,1020,3,212,0
918,46,0,0,1,1111,3,586,0
919,62,1,0,1,272,3,529,0
920,41,1,,1,646,2,2888,1
921,43,0,4,1,1096,2,1669,0
922,62,0,0,1,521,3,4174,0
923,60,0,2,0,1111,2,1223,0
924,41,1,0,1,617,2,2360,0
926,75,0,,1,61,2,1823,1
927,69,1,0,1,,1,258,0
929,69,0,0,1,1020,2,2,0
930,53,0,0,1,,2,194,0
931,90,,,1,15,2,6,0
932,90,,0,1,1525,2,829,0
933,70,1,2,0,1096,2,26,0
934,53,1,0,1,38,3,226,0
935,60,1,0,1,1494,1,710,1
936,17,0,0,2,1096,2,1343,0
937,53,0,0,1,1020,2,38,0
938,34,0,0,1,1232,2,299,1
939,40,1,2,1,1400,2,869,0
940,42,1,0,0,1419,3,223,1
941,45,1,0,1,623,3,1021,1
942,46,1,3,0,996,2,943,0
943,78,1,0,3,1540,3,1546,0
944,47,0,,1,1382,2,629,1
945,40,1,0,0,409,2,1566,0
946,52,1,0,0,1020,2,159,1
947,53,0,0,0,318,1,107,0
948,56,1,3,0,1181,3,235,0
949,78,0,,3,965,2,37,0
950,70,0,1,3,1096,2,26,0
951,60,0,0,1,15,2,190,0
952,38,1,2,1,800,2,112,0
953,37,1,0,1,1096,2,481,0
954,20,1,,2,409,2,144,0
955,51,1,3,0,1020,1,227,0
956,41,0,0,1,990,3,2081,0
958,71,0,0,3,1096,2,3,0
959,35,0,0,1,575,3,1721,0
960,62,1,0,1,1589,2,33,0
961,69,1,0,3,1076,2,64,1
962,46,1,2,0,1388,1,81,0
963,44,1,0,1,1463,3,387,0
964,66,0,4,1,460,3,2301,0
965,43,1,0,0,1150,3,108,0
966,70,1,0,3,531,2,193,0
967,35,1,2,1,491,3,615,1
968,28,1,0,2,1020,2,355,1
969,58,0,1,0,1020,1,1451,0
970,41,1,0,1,905,2,1341,0
971,45,1,0,0,1525,3,358,0
972,90,1,0,1,1096,1,92,0
973,28,1,0,1,,3,1566,0
974,22,1,0,2,1111,2,88,0
975,59,0,1,0,623,2,521,0
976,47,0,0,1,1020,2,596,0
977,60,1,0,1,1040,2,252,0
978,45,1,0,1,1271,2,1697,0
979,84,1,0,3,491,3,93,0
980,90,,,1,834,1,40,0
981,24,0,0,2,1258,3,152,0
982,52,0,0,1,409,3,1347,1
983,39,1,2,1,995,1,200,0
984,71,1,1,3,801,3,1065,0
985,48,0,0,1,224,1,137,1
986,43,1,0,1,656,2,1391,1
989,44,1,0,1,1547,3,3644,1
990,35,1,0,1,1232,1,427,0
991,8,1,,2,1593,2,211,0
992,79,1,0,3,334,3,260,0
993,33,1,0,0,318,2,873,0
994,54,1,2,1,1020,1,12,0
995,63,1,0,3,65,3,2262,0
996,46,1,,0,1382,2,629,0
997,51,1,0,1,334,3,166,1
998,27,1,0,1,1232,1,185,0
1000,62,0,0,1,1258,3,769,0
1001,38,1,,1,1477,2,2932,0
1002,25,1,,1,1611,3,448,0
1003,25,0,0,2,,2,2141,1
1004,69,0,0,3,146,2,354,0
1005,28,1,0,0,146,2,523,0
1006,45,0,0,1,905,3,1350,0
1007,32,1,0,0,886,3,2676,0
1008,39,1,0,1,485,3,1518,1
1009,44,1,0,1,61,2,115,0
1010,44,1,0,1,1494,2,533,0
1011,68,0,1,1,1232,2,7,0
1012,75,1,0,3,1020,3,668,0
1013,62,0,0,1,1020,2,240,0
1014,33,1,2,1,,2,160,0
1015,56,0,0,1,409,2,869,1
1016,56,1,0,1,334,3,1073,0
1017,34,1,1,1,684,2,936,0
1018,44,0,0,1,774,2,732,1
1019,56,1,2,1,409,1,158,0
1020,25,1,0,1,996,1,1307,0
1021,53,1,0,0,1020,2,501,1
1022,59,1,2,1,1131,2,1989,1
1023,62,1,0,1,834,3,460,0
1025,54,1,2,0,51,2,131,1
1026,25,1,0,2,1020,2,159,0
1027,49,1,2,1,1020,2,1579,1
1028,38,1,0,1,1524,2,146,0
1029,31,1,1,1,1020,3,227,0
1030,73,1,0,3,745,3,1093,0
1031,43,0,0,1,575,2,616,1
1032,48,1,3,0,146,1,41,0
1033,30,1,0,2,1020,2,541,0
1034,81,1,,3,649,2,1844,0
1035,29,1,0,1,1020,3,1800,1
1036,53,1,3,1,334,2,1587,0
1037,70,1,0,0,1096,1,91,0
1038,61,0,0,0,1232,3,359,0
1039,32,1,0,0,1020,3,414,0
1040,54,1,0,1,623,2,1998,0
1041,45,1,3,0,1034,1,65,0
1042,43,0,0,1,531,1,120,0
1044,48,1,0,0,1525,2,256,1
1045,31,1,2,1,1494,2,1701,1
1046,42,1,2,1,623,3,218,0
1047,22,0,0,2,1096,1,483,0
1048,38,1,,1,1150,3,673,0
1049,31,1,0,1,1489,2,1393,0
1050,63,0,0,1,1180,2,1330,0
1051,40,0,0,0,1020,2,19,0
1052,36,1,0,1,146,2,2815,1
1053,23,1,,2,15,1,888,0
1054,37,0,,1,1271,3,2805,0
1055,54,0,0,1,431,2,2138,0
1056,48,0,1,1,1525,3,501,0
1057,90,1,0,4,1096,1,11,0
1058,30,1,0,0,1534,3,172,0
1059,33,1,0,1,1096,1,144,0
1060,37,1,0,0,834,2,1924,0
1061,20,1,0,1,1020,1,240,0
1062,46,0,,1,762,2,3284,0
1063,74,0,0,1,1020,1,522,1
1064,85,1,1,,299,2,373,0
1065,50,1,2,1,485,2,1510,0
1066,34,1,0,1,1020,2,1201,0
1067,19,1,0,2,1020,2,15,0
1068,90,,,1,834,2,1404,0
1069,76,1,0,3,834,3,1231,1
1070,39,1,3,0,1094,2,473,0
1071,43,1,2,1,905,1,34,0
1072,44,1,0,0,363,2,63,0
1074,35,1,2,1,659,3,2003,0
1075,32,0,0,1,1096,1,92,0
1076,45,1,6,0,1020,2,582,0
1078,62,0,0,1,1020,2,652,0
1079,57,1,0,1,834,2,1242,1
1080,44,1,0,1,563,3,88,0
1081,27,1,0,1,1096,1,327,0
1082,62,1,0,0,,3,1783,1
1083,90,,0,1,745,2,298,0
1084,66,1,0,3,1111,3,2649,0
1085,76,0,0,1,1096,3,1376,0
1086,33,0,0,1,146,3,2710,0
1087,23,1,,0,409,1,337,0
1088,47,1,0,1,1594,2,179,0
1089,26,0,,1,862,2,136,0
1090,90,1,0,1,1096,2,363,0
1092,50,1,2,0,1494,2,1008,0
1094,46,1,0,0,630,2,2109,0
1095,36,1,0,0,1020,2,1027,0
1096,38,1,2,1,1071,3,623,0
1097,27,1,0,2,169,3,1711,1
1098,61,1,0,1,939,2,2224,0
1099,33,1,0,1,32,2,820,0
1100,54,0,0,1,1096,3,247,0
1101,36,1,0,0,834,2,1130,0
1102,72,0,0,1,875,3,742,0
1103,55,0,0,1,623,2,1554,1
1104,46,1,0,0,1621,2,50,0
1105,13,0,0,1,382,2,785,0
1106,59,0,0,1,1033,1,344,0
1107,39,1,0,0,1111,2,728,0
1108,40,0,,1,751,3,1089,1
1109,33,0,0,1,,3,818,0
1110,38,1,1,0,1055,2,2081,0
1111,41,1,0,0,146,2,286,0
1113,42,0,0,1,834,3,466,0
1114,54,1,0,0,334,1,10,0
1115,27,1,0,1,751,2,138,1
1116,38,1,0,0,531,2,1401,0
1118,64,0,0,1,665,3,569,0
1119,57,0,,1,623,2,521,1
1120,45,0,0,1,1381,3,430,0
1121,30,1,,0,1565,2,996,1
1122,41,1,2,1,658,2,735,0
1123,52,1,0,1,61,2,476,0
1124,63,0,1,1,1002,2,303,0
1125,40,0,0,,146,1,1756,0
1126,42,1,0,0,905,3,34,0
1127,35,1,0,1,905,2,1831,0
1128,56,0,0,1,585,2,458,1
1129,56,1,,1,609,2,993,0
1130,61,1,0,0,1589,3,275,1
1131,66,0,0,1,1020,1,16,0
1132,24,1,0,2,1020,2,543,0
1133,80,1,0,1,1232,2,7,1
1134,73,1,0,3,675,2,867,0
1135,30,0,,1,1322,2,2066,0
1136,46,1,0,1,517,2,420,0
1137,32,1,0,0,1096,2,53,0
1138,41,1,3,0,611,3,589,0
1139,22,1,0,2,15,2,971,0
1140,57,0,0,1,1096,3,1001,0
1141,67,1,0,3,1096,3,27,0
1142,55,1,2,1,666,3,87,1
1143,52,0,0,1,201,2,913,0
1144,34,1,1,0,1525,2,686,0
1145,47,0,0,0,1020,1,1207,0
1146,33,0,0,1,621,2,208,0
1148,57,1,0,0,894,2,2597,0
1149,61,1,0,3,896,2,1695,0
1150,66,0,0,1,11,3,870,1
1151,29,0,0,0,,1,621,0
1152,41,1,0,1,621,2,14,0
1153,54,1,0,0,905,2,1310,1
1154,52,0,0,1,834,3,14,0
1155,53,1,0,0,,2,175,0
1156,47,0,0,1,488,2,1893,0
1157,55,1,0,1,1593,2,211,0
1158,36,0,0,1,1096,3,32,0
1159,36,1,0,1,146,2,4101,0
1160,75,0,0,1,146,1,75,0
1161,45,0,,1,,2,2552,0
1162,66,1,0,1,1110,2,1595,0
1163,42,1,0,1,61,2,1313,1
1164,35,0,0,1,1150,2,61,0
1166,4,1,0,2,1020,1,16,0
1167,86,0,0,3,1020,2,357,0
1168,37,0,2,1,531,2,1559,0
1169,48,0,0,1,,2,1064,0
1170,45,1,0,0,146,3,327,0
1171,54,0,0,1,834,2,18,0
1172,59,0,0,0,996,1,343,0
1173,25,1,0,2,981,2,1566,0
1174,51,1,0,1,1233,3,405,0
1175,37,0,,1,491,2,396,1
1176,57,0,0,1,1096,3,1443,0
1177,41,0,0,1,1020,1,239,0
1178,52,1,3,0,1046,3,1454,1
1179,37,1,0,0,623,3,1625,0
1180,50,0,0,1,575,3,11,0
1181,33,0,,0,531,3,1236,1
1182,60,1,0,1,913,3,2750,1
1183,60,1,,1,572,3,2412,0
1184,34,0,0,0,1096,3,551,0
1185,61,1,0,4,1525,3,59,0
1186,41,0,0,0,1020,2,13,0
1187,76,0,0,1,1232,2,185,0
1188,72,1,0,3,1084,3,1575,0
1189,89,1,0,3,334,1,2841,0
1190,45,1,0,1,234,3,168,1
1191,90,,,1,1020,2,15,0
1192,69,0,0,1,146,3,1745,0
1193,51,1,0,1,195,3,639,0
1194,34,1,1,0,1522,2,754,1
1195,53,0,0,1,856,2,1516,0
1196,53,1,0,0,751,2,1397,0
1197,7,1,0,2,409,2,391,0
1198,56,1,0,0,485,1,1491,0
1199,58,1,2,1,1020,2,12,0
1200,90,,,1,1494,2,67,0
1202,77,1,0,3,146,3,44,0
1203,6,1,0,2,848,3,2020,1
1204,27,1,,1,1185,3,2196,0
1205,52,1,0,1,1084,2,258,0
1206,20,0,0,2,1020,2,80,0
1207,32,1,0,0,122,3,866,1
1208,52,1,3,1,334,2,10,1
1209,22,1,0,2,1494,2,1249,0
1210,42,0,0,0,623,2,521,0
1211,39,0,0,1,1245,2,871,0
1212,52,0,0,1,1613,2,2413,0
1213,52,0,0,1,1020,3,13,0
1214,90,1,0,1,621,2,1988,0
1215,37,0,,0,1084,1,276,1
1216,33,1,,0,672,3,643,1
1217,64,0,0,1,834,3,789,0
1218,54,1,0,1,1020,3,15,0
1219,33,1,0,1,,3,1965,0
1220,20,1,0,2,575,2,589,0
1221,71,1,0,3,834,2,18,0
1222,39,1,0,0,670,3,1653,0
1223,90,,,1,637,2,224,1
1224,71,0,0,3,1530,2,3973,0
1225,50,1,3,1,494,2,604,0
1226,35,0,0,1,1525,2,15,0
1227,43,1,0,1,969,3,2158,0
1228,50,0,0,1,1096,1,129,0
1229,9,0,0,2,1111,2,1898,0
1230,28,1,0,0,834,2,14,0
1232,59,1,0,1,745,2,1093,0
1233,38,0,2,1,395,3,2212,1
1234,32,0,0,0,1111,3,88,0
1235,60,1,0,0,871,2,2316,0
1236,53,0,0,1,649,2,54,0
1237,22,0,0,1,1020,2,1372,0
1238,57,1,0,1,1477,2,2418,0
1239,46,1,2,1,1589,2,384,0
1240,42,0,0,1,1589,2,33,0
1241,23,1,0,0,630,2,1240,0
1243,48,0,0,0,1020,1,84,0
1244,42,0,0,0,1111,3,1223,0
1245,60,1,2,1,478,2,915,0
1246,31,0,0,2,834,3,277,1
1247,3,0,0,2,1096,1,11,1
1248,45,1,0,1,1076,3,2142,1
1249,57,0,0,1,409,1,1392,1
1250,68,1,1,3,834,2,349,0
1251,34,0,0,0,1096,3,92,0
1252,49,1,0,1,1395,3,8,0
1254,30,1,1,0,623,3,368,0
1255,44,1,0,1,146,2,1050,0
1256,68,1,0,3,1181,2,477,0
1257,49,1,3,1,1180,2,116,0
1258,38,1,0,1,15,3,237,0
1261,49,0,0,0,146,1,1226,0
1262,37,0,0,0,146,2,1752,0
1263,60,1,2,0,334,3,492,0
1264,44,0,,1,646,2,397,0
1265,44,0,0,1,334,1,17,0
1266,90,1,0,1,1569,2,1104,0
1267,90,1,0,,991,3,1912,0
1268,29,1,0,1,1020,2,443,1
1269,46,0,0,1,15,2,1288,0
1270,43,1,2,1,61,2,856,1
1271,44,1,3,1,1020,2,60,0
1272,44,0,0,1,146,3,1752,0
1273,24,0,0,0,15,2,1680,0
1274,8,1,0,2,1020,2,501,0
1275,35,1,0,1,596,2,659,1
1276,41,0,2,0,575,3,572,0
1277,43,1,0,1,1446,2,726,0
1278,42,1,0,0,1494,2,67,0
1279,71,1,0,1,1111,2,88,0
1280,42,0,0,0,485,2,4004,0
1281,51,1,0,1,1020,2,159,0
1282,84,1,0,3,146,3,41,0
1283,41,0,0,1,,2,2413,0
1284,42,1,0,0,409,2,92,0
1285,60,1,0,0,1020,3,240,0
1286,36,0,1,0,1565,3,63,1
1287,31,0,0,1,1232,2,7,1
1288,41,1,0,1,615,2,1062,0
1289,64,1,0,1,656,3,138,0
1290,64,0,0,0,1020,3,1,0
1291,47,0,0,1,1111,2,1898,1
1292,44,1,0,1,1055,3,1635,0
1293,21,0,0,0,623,1,377,0
1294,25,1,,2,1020,2,1114,0
1295,59,1,0,1,,2,632,1
1296,73,0,0,0,1525,3,2865,0
1298,41,0,0,1,146,2,367,1
1299,45,0,0,1,834,2,219,0
1300,21,0,0,2,456,2,1071,0
1301,27,0,0,1,1337,2,449,0
1302,37,1,0,1,258,2,645,0
1303,62,1,0,,15,2,6,0
1304,54,1,0,0,807,3,3000,0
1305,49,0,0,1,588,2,1714,0
1306,53,1,3,0,1648,2,61,0
1307,35,0,0,1,61,2,1359,0
1308,28,1,0,1,1181,2,186,0
1309,41,1,2,1,1020,1,239,0
1310,53,1,0,0,1020,2,667,0
1311,38,0,0,1,334,2,1587,0
1312,57,0,0,1,1020,2,967,0
1313,20,0,0,2,1020,2,47,0
1314,83,1,0,1,1096,2,144,1
1315,34,0,0,1,834,3,1219,0
1316,31,1,0,0,1020,3,3,0
1317,46,1,3,1,363,2,1068,1
1318,5,0,0,2,656,2,2883,0
1319,63,0,0,1,1020,3,591,0
1320,49,0,0,1,1219,2,274,0
1321,48,0,0,0,575,3,1264,0
1322,64,1,0,0,1362,3,2602,0
1323,43,0,3,1,1096,3,1660,0
1324,42,0,0,0,1477,1,2903,0
1325,48,1,0,0,1150,3,1395,0
1326,49,0,0,1,1038,3,156,1
1327,31,0,0,1,1111,2,651,0
1328,62,1,0,0,836,2,22,0
1329,90,,0,1,1004,2,307,0
1330,50,0,0,0,1096,3,294,0
1331,57,0,0,1,836,3,1231,0
1333,38,0,0,1,1020,3,1119,0
1334,90,,0,1,531,2,585,0
1335,79,1,0,3,485,3,717,1
1336,37,1,,1,268,2,2698,0
1337,62,1,0,3,1096,1,27,0
1338,34,1,0,0,1020,3,541,0
1339,44,1,1,0,15,3,33,1
1340,24,1,0,1,905,2,1341,1
1341,42,1,2,0,1020,1,240,1
1342,61,0,0,0,834,3,105,0
1343,67,0,1,1,1020,1,16,1
1344,8,1,0,2,1525,2,146,0
1345,51,1,0,1,334,3,675,0
1346,46,1,0,1,1512,3,961,0
1347,54,1,0,0,1020,2,227,0
1348,33,1,0,0,478,3,915,0
1349,29,1,0,0,1084,3,829,0
1350,44,1,2,1,1135,3,1533,0
1352,84,1,0,3,1096,2,363,1
1353,28,0,0,1,1096,2,129,0
1354,64,0,0,1,557,3,2154,0
1355,52,1,0,1,925,2,957,0
1356,60,1,1,0,1020,3,84,0
1357,31,1,,0,1096,3,3703,0
1358,42,1,5,1,317,3,2905,0
1359,44,0,0,1,1020,1,543,0
1360,44,1,0,1,1464,2,635,0
1361,28,0,0,1,705,3,1725,0
1362,54,1,2,1,745,3,1093,0
1363,33,0,0,1,1232,3,273,0
1364,61,0,0,1,169,3,389,0
1365,48,1,3,0,146,2,367,0
1366,65,0,0,1,1096,3,483,0
1367,45,0,0,1,334,2,492,0
1369,41,0,2,1,146,2,1754,0
1370,28,1,1,1,1164,3,2051,0
1371,77,1,0,1,923,3,2624,0
1372,63,0,0,1,1020,2,84,0
1373,49,0,0,1,949,3,342,0
1374,58,1,0,0,969,3,1910,0
1375,55,1,0,0,221,1,68,0
1376,32,1,4,0,485,2,683,1
1377,56,0,0,1,623,2,2398,0
1378,48,0,2,1,1020,1,12,0
1379,71,0,0,1,575,2,1264,0
1380,10,0,0,2,514,2,2497,1
1381,49,0,0,1,,3,1349,0
1382,59,1,4,0,1020,3,411,0
1383,13,1,0,2,1020,1,542,0
1384,77,0,0,1,1020,1,240,0
1385,25,0,0,2,1076,3,2541,1
1386,31,0,0,1,11,3,870,0
1387,7,1,0,2,1020,2,1451,0
1388,70,0,0,1,1096,2,134,0
1389,66,1,,1,1337,3,2400,0
1390,40,1,0,1,822,2,295,0
1391,48,1,0,0,879,3,2432,0
1392,50,1,2,1,834,1,1015,0
1394,31,1,0,1,818,2,283,0
1396,35,1,0,0,146,2,133,0
1397,29,1,0,0,1181,2,234,0
1398,47,1,3,1,1020,1,542,1
1399,60,0,0,1,409,1,319,0
1400,21,0,0,2,334,1,4,0
1401,80,0,0,1,1020,2,1,0
1402,61,0,0,1,1020,3,1201,0
1403,72,1,0,1,1232,2,882,0
1404,54,1,0,0,334,3,10,0
1405,74,1,0,3,479,2,234,0
1407,67,1,0,0,1046,2,102,0
1408,90,,,1,1271,3,379,0
1409,25,1,0,2,1020,3,159,0
1410,66,0,0,1,1388,1,50,0
1411,43,1,2,1,1020,3,182,0
1412,54,0,0,1,797,3,1631,1
1413,53,1,0,0,1020,3,831,0
1414,35,1,9,1,1004,3,307,0
1415,31,0,0,0,478,2,1027,0
1416,69,1,0,3,259,3,2414,0
1417,43,1,0,0,146,3,1754,0
1418,37,0,0,1,255,2,1961,0
1419,53,1,0,1,1020,1,145,0
1420,59,1,3,1,334,2,1237,0
1422,61,1,2,1,1096,1,617,0
1424,69,1,0,1,834,3,1231,0
1425,70,1,0,0,1589,2,1241,0
1426,90,0,0,1,1096,2,88,0
1427,33,0,0,0,575,3,280,0
1428,75,0,,1,1598,2,220,0
1429,68,1,0,1,1477,1,2418,0
1430,21,0,0,2,1065,2,130,0
1431,37,1,0,1,1138,2,1736,0
1432,60,1,0,3,856,2,1499,0
1434,48,1,0,1,,2,1835,0
1435,46,1,2,1,621,2,208,0
1436,30,0,,1,623,2,3611,1
1437,58,1,2,1,61,3,476,1
1438,68,1,0,1,146,2,140,1
1439,52,1,0,1,1449,3,610,0
1440,46,0,0,1,575,3,1264,1
1441,57,1,2,0,468,3,424,0
1443,65,0,0,1,146,1,75,1
1444,25,1,0,2,834,2,349,0
1447,40,1,0,1,1096,2,43,0
1448,80,1,0,3,1562,2,402,0
1449,9,0,0,2,1494,2,251,0
1450,18,1,0,1,623,2,642,0
1451,40,0,0,0,1180,2,116,0
1452,41,1,0,0,904,3,78,0
1453,29,1,0,1,,2,605,0
1455,34,1,0,1,905,2,1320,0
1456,37,1,0,0,146,3,2377,0
1457,43,1,0,1,61,2,476,0
1458,71,0,0,1,1096,2,573,0
1459,90,,0,1,665,2,177,1
1460,68,0,0,1,15,2,783,0
1461,74,1,0,1,1020,2,60,1
1462,55,1,0,1,1096,1,1343,0
1463,64,0,0,1,1111,3,278,1
1464,42,1,0,1,1046,2,2451,0
1465,20,1,0,2,1096,2,924,1
1466,54,1,0,1,1020,1,522,0
1467,69,1,1,3,1232,3,149,0
1468,36,0,0,1,146,3,184,0
1469,33,0,0,1,1252,3,2056,1
1470,69,0,0,3,649,2,54,0
1471,41,1,2,1,462,2,2475,1
1472,30,1,0,1,1232,2,1791,1
1473,46,1,3,1,1239,3,2804,1
1474,58,1,0,0,1111,2,1603,0
1475,64,1,0,0,630,3,887,0
1476,36,0,0,1,282,3,2620,0
1477,35,1,0,1,949,2,342,0
1478,79,1,0,3,1034,2,1272,0
1479,55,0,0,1,234,3,2249,0
1480,31,1,0,1,1020,3,1120,0
1481,34,1,0,0,1174,3,913,0
1482,66,1,0,0,1020,2,52,0
1484,32,1,0,1,50,2,654,0
1485,29,0,,1,491,2,619,0
1486,79,1,0,1,1020,1,13,1
1487,62,1,0,1,1020,2,356,0
1488,33,0,0,0,623,2,621,0
1489,76,0,0,3,318,3,1354,0
1490,85,1,0,1,1020,1,12,0
1491,69,1,0,3,1364,1,202,0
1492,43,1,3,0,50,2,2954,0
1494,47,0,0,1,26,2,221,0
1495,41,0,0,1,630,3,3812,0
1496,61,0,0,1,122,2,296,0
1497,34,1,0,1,1577,2,815,1
1498,55,0,2,0,334,2,141,0
1499,38,1,1,1,320,2,1053,0
1501,47,0,0,1,61,3,2997,0
1502,33,0,0,0,1020,3,239,0
1503,42,0,0,1,15,2,971,0
1504,81,1,0,3,1161,3,2349,0
1505,60,1,0,1,1277,1,43,0
1506,78,0,0,3,146,2,140,0
1507,78,1,0,3,1525,1,276,0
1508,43,1,,1,856,3,71,0
1509,66,1,0,3,1565,3,1506,0
1510,90,0,0,1,1181,1,186,0
1511,43,1,0,0,334,2,323,0
1514,30,0,0,1,834,3,106,0
1515,74,1,2,1,15,1,890,0
1516,54,1,0,1,891,2,360,0
1518,41,0,0,1,1235,3,4141,0
1519,4,1,0,2,409,2,248,0
1520,61,1,2,1,1020,2,1357,0
1521,44,0,0,1,334,3,1290,0
1522,90,1,0,3,1020,2,291,0
1523,62,1,0,0,241,3,2486,0
1524,89,1,0,3,649,2,54,0
1525,34,1,0,0,409,3,1376,0
1526,37,1,0,0,,3,747,0
1527,51,0,0,1,1020,1,80,0
1528,90,,0,4,409,2,247,0
1530,50,0,0,1,1096,3,2005,0
1531,46,0,0,0,1525,2,1440,0
1532,58,0,0,1,372,2,236,0
1533,29,1,0,1,169,1,416,0
1534,44,0,0,1,496,2,1895,0
1535,33,1,0,1,762,2,1434,0
1536,41,0,0,1,34,1,380,0
1537,43,1,0,0,1076,3,64,0
1538,62,1,2,1,1494,3,1008,0
1539,67,0,0,1,1337,2,449,0
1540,23,1,0,0,1096,3,1360,1
1541,71,0,0,3,1626,3,2195,0
1542,58,0,0,0,814,2,827,0
1543,27,0,,1,1110,3,2007,1
1544,48,1,2,1,531,3,433,0
1545,59,1,0,0,1076,3,456,0
1546,21,0,,2,1020,1,60,0
1547,63,0,0,1,61,2,1359,0
1549,33,0,0,0,409,2,3,1
1550,50,1,2,1,1589,2,389,1
1551,60,1,,1,69,2,2564,0
1552,49,0,0,1,995,2,200,0
1553,53,1,0,1,904,2,1136,0
1554,29,1,0,1,1589,2,33,0
1555,45,0,0,1,1464,2,635,1
1556,60,1,1,1,1020,2,13,0
1558,55,1,0,1,328,2,1968,0
1559,37,0,0,0,575,3,1720,0
1560,90,,,1,1020,2,86,0
1561,47,0,0,1,,3,683,0
1562,57,1,0,0,706,3,426,1
1563,38,1,2,1,623,3,1639,1
1565,41,1,0,4,623,2,317,0
1566,32,1,0,1,578,2,2721,1
1567,35,0,0,2,1216,2,407,0
1568,73,0,0,1,1034,2,65,0
